医药机构ID,原定点医疗机构ID,机构名称,机构地址,机构类型,医院等级,医保基金使用等级,归属区划,定点标志,有效标志
"D45D09EB9E2604F2E053C0A884B57C68","6008","苏州惠德堂大药房有限公司","苏州高新区长江路556号港龙城1幢第1层01-14a号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9BEA04F2E053C0A884B57C68","5636","苏州工业园区沁缘堂医药有限公司","苏州工业园区唯华路6号金沙商务广场1幢107室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9E7E04F2E053C0A884B57C68","6386","苏州恒寿堂药房有限公司","苏州高新区景山路135号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9E3804F2E053C0A884B57C68","4491","苏州姑苏区牙典口腔诊所有限公司","姑苏区太湖西路1188号5幢153室、218室","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9A3804F2E053C0A884B57C68","5418","苏州汇仁医药商店有限公司红庄店","苏州吴中经济开发区红庄新村三区27号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9B4904F2E053C0A884B57C68","5531","苏州星诚医药连锁总店星乐店","苏州市相城区黄埭镇春丰路358、360、362号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9EBC04F2E053C0A884B57C68","6249","苏州仁和药房网嘉德医药科技有限公司","苏州市吴中经济开发区城南街道天誉生活广场1幢101室底楼东第三间","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9FA704F2E053C0A884B57C68","5906","江苏海王星辰健康药房连锁有限公司苏州工业园区唯亭店","苏州工业园区唯亭镇金陵西路359-393号1幢363室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9EEC04F2E053C0A884B57C68","6751","江苏海王星辰健康药房连锁有限公司苏州凤凰街二店","苏州市姑苏区凤凰街69号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9F4904F2E053C0A884B57C68","6406","苏州市辰海药房有限公司","苏州高新区浒墅关镇新浒花苑农贸市场内","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9D7204F2E053C0A884B57C68","6771","江苏海王星辰健康药房连锁有限公司苏州奥海胥江湾店","苏州市吴中区胥口镇胥江湾商业楼142-143号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9ED704F2E053C0A884B57C68","5940","江苏海王星辰健康药房连锁有限公司苏州大龙港店","苏州市大龙港新村大楼底层商铺","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9CD804F2E053C0A884B57C68","4940","苏州工业园区天乐福乐氏口腔诊所","苏州工业园区东环路300号葑谊写字楼五楼","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EBA14104F2E053C0A884B57C68","4437","苏州相城黄埭康倍德内科诊所","苏州市相城区黄埭镇春丰路342号","诊所","无等级","一级及以下","相城区","1","1"
"D45D09EB9A3D04F2E053C0A884B57C68","5423","苏州德轩堂药房有限公司","苏州市吴中区长桥街道苏蠡路90号、125号、126号、127号、128号、129号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9D5E04F2E053C0A884B57C68","4348","苏州金山门诊部","苏州市吴中区木渎镇大运商业广场4幢101、102、103、104号","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB99B304F2E053C0A884B57C68","4226","苏州高新区人民医院名硕电脑卫生所","苏州高新区金枫路233号","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9F1404F2E053C0A884B57C68","4051","苏州高新区善德口腔诊所","苏州高新区横塘汇金商业广场16幢16-102室","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9AA204F2E053C0A884B57C68","5047","华润苏州礼安医药连锁总店有限公司第四十七医药商店","苏州市吴中区临湖镇银藏路1690、1692号、1694号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA07B04F2E053C0A884B57C68","6796","苏州香草堂大药房店","苏州市相城区高铁新城陆港街28号2幢102室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F6F04F2E053C0A884B57C68","6753","江苏海王星辰健康药房连锁有限公司苏州苏站路店","苏州市姑苏区苏站路1156号、1158号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9E6D04F2E053C0A884B57C68","6497","江苏海王星辰健康药房连锁有限公司苏州和雍锦园店","苏州市吴中区木渎镇和雍锦园38幢103室  ","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA05F04F2E053C0A884B57C68","6652","苏州市广源堂药房有限公司中翔店","苏州市相城区元和镇阳澄湖东路1号一层A1-3号铺位","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB998D04F2E053C0A884B57C68","4527","苏州北园诊所","姑苏区普福寺路27-2号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9BC504F2E053C0A884B57C68","5596","苏州工业园区建峰药店有限公司","苏州工业园区唯亭渔泾路古娄一村","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EBA19C04F2E053C0A884B57C68","6334","苏州万年堂大药房有限公司元和店","苏州市相城区春申湖中路438号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EBA15D04F2E053C0A884B57C68","6696","苏州工业园区中正大药房有限公司","苏州工业园区唯华路5号君风生活广场8幢01005室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9ACB04F2E053C0A884B57C68","5288","苏州市信誉大药房有限公司","苏州市吴中东路154号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA05E04F2E053C0A884B57C68","6304","苏州万家春百味堂药房有限公司","苏州市相城区元和街道富元路1980号富元雅苑1幢一层3号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9B8504F2E053C0A884B57C68","5567","苏州市宏泰大药房有限公司渭塘大德堂分店","苏州市相城区渭塘镇渭星街32号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9A3104F2E053C0A884B57C68","4025","苏州工业园区安康诊所","苏州工业园区嘉馨苑2幢107.108室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9F8404F2E053C0A884B57C68","5845","苏州健生源医药连锁有限公司相城区太平药店","苏州市相城区太平街道新街济民路87号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9D8804F2E053C0A884B57C68","6754","苏州和鑫堂药房有限公司","苏州市城北西路1588号1幢111室","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9A5D04F2E053C0A884B57C68","5701","苏州心连心医药连锁有限公司渡村店","苏州市吴中区临湖镇黄垆村苏东公路采莲段","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9C5404F2E053C0A884B57C68","5887","苏州健生源医药连锁有限公司镇鑫药品大卖场","苏州高新区林枫苑商业房1幢116室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB99C204F2E053C0A884B57C68","4122","松下电子材料（苏州）有限公司卫生所","苏州市新区淮海街1号","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9EE904F2E053C0A884B57C68","6789","苏州程氏大药房有限公司渣家浜店","苏州市相城区阳澄湖镇枪堂村社区卫生院北边1号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB995C04F2E053C0A884B57C68","5102","苏州雷允上国药连锁总店有限公司天益生药店","苏州市凤凰街7号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA16104F2E053C0A884B57C68","4412","苏州高新区康健口腔诊所","苏州高新区今日家园1幢106室","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9CED04F2E053C0A884B57C68","6354","苏州开开心心大药房连锁有限公司相城区长鸿店","苏州市相城区太平街道兴太路268号东泰商厦一楼北侧第1、2间","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9FEF04F2E053C0A884B57C68","6846","江苏海王星辰健康药房连锁有限公司苏州新胜路店","苏州工业园区胜浦嘉馨弄1-33幢1室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9AB204F2E053C0A884B57C68","5496","苏州市安乐康药房有限公司","苏州市吴中区胥口镇许家桥村七组","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9C3C04F2E053C0A884B57C68","5907","江苏海王星辰健康药房连锁有限公司苏州东港店","苏州工业园区娄葑东港新村45幢101-102室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9A6A04F2E053C0A884B57C68","5763","苏州东吴医药连锁总店有限公司金庭合诚堂药店","苏州市吴中区胥口镇文胥坊1幢119室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA0FE04F2E053C0A884B57C68","6077","苏州工业园区汇芝康药房有限公司","江苏省苏州市苏州工业园区水墨花园36幢109、110室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9BCE04F2E053C0A884B57C68","5606","苏州工业园区佳德堂药房有限公司","苏州工业园区顺达商业广场1幢146室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9CB004F2E053C0A884B57C68","4971","苏州姑苏区北京同仁堂南门中医诊所","苏州市姑苏区人民路420号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9D6204F2E053C0A884B57C68","6379","江苏海王星辰健康药房连锁有限公司苏州新区永旺店","苏州市高新区城际路19号永旺梦乐城苏州新区店一层195号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9CE004F2E053C0A884B57C68","4970","苏州言秋明诊所","苏州吴中经济开发区兴吴路98号","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9FD404F2E053C0A884B57C68","6806","苏州工业园区独墅湖万家药房有限公司","苏州工业园区林泉街598号2幢119、120室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB99EB04F2E053C0A884B57C68","5272","苏州汇仁医药商店有限公司益康店","苏州市大观花园47幢104室","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA19804F2E053C0A884B57C68","4050","苏州吴越口腔门诊部","苏州市吴中区越溪塔韵路199号第三层第L309号","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB995104F2E053C0A884B57C68","4210","江苏苏钢集团有限公司职工医院（卫生所）","浒墅关","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9DCA04F2E053C0A884B57C68","4471","苏州北京同仁堂药店有限责任公司观前街中医诊所","苏州市宫巷35号，双成巷6号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB999B04F2E053C0A884B57C68","4218","苏州金陵南林饭店有限责任公司医务室","苏州市十全街滚绣坊20号（园中楼一楼）","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9B9304F2E053C0A884B57C68","5561","苏州市相城区黄桥一致药房","相城区黄埭镇古宫社区106商铺","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9F3F04F2E053C0A884B57C68","6905","苏州健瑞堂药房有限公司","姑苏区虎池路1689号和美家园9幢104室","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA08004F2E053C0A884B57C68","6863","苏州市广泽堂药房有限公司 ","苏州市吴中区胥口镇石中路518号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EBA01104F2E053C0A884B57C68","6865","江苏嘉伦光彩大药房有限公司姜庄店","苏州市吴中区郭巷镇姜庄村121号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9CE604F2E053C0A884B57C68","6133","苏州天一医药连锁总店富强店","苏州市姑苏区永林新村78幢底层新村配套用房","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB994004F2E053C0A884B57C68","5022","华润苏州礼安医药连锁总店有限公司第二十二医药商店","苏州市景德路73号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA05C04F2E053C0A884B57C68","5123","苏州雷允上国药连锁总店有限公司阳山药店","苏州市高新区浒关分区兴贤路590号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9B3904F2E053C0A884B57C68","5591","苏州市相城区中兴堂医药有限公司","相城区望亭镇鹤溪路御亭花苑西门卫物业用房","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9DAE04F2E053C0A884B57C68","6689","江苏海王星辰健康药房连锁有限公司苏州印象城二店","苏州工业园区钟慧路66号1幢105室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB99EA04F2E053C0A884B57C68","5269","苏州市健益医药商店有限公司","苏州高新区鸿禧路云锦苑二区28幢103室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9D0504F2E053C0A884B57C68","6062","苏州健生源医药连锁有限公司跨世药品大卖场","苏州工业园区锦丰商业广场4幢4106室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9E4004F2E053C0A884B57C68","6475","苏州怡康大药房有限公司","苏州市路南苑3幢107室、108室","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EBA16704F2E053C0A884B57C68","6708","苏州妙济堂药房有限公司","苏州工业园区方洲路533号1幢103室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9CC804F2E053C0A884B57C68","4957","苏州姑苏区北塔诊所","苏州市人民路1965号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9E2104F2E053C0A884B57C68","4929","太平张晴峰口腔诊所","苏州市相城区太平街道东宝商业广场7幢117、118","诊所","无等级","一级及以下","相城区","1","1"
"D45D09EB999304F2E053C0A884B57C68","5120","苏州雷允上国药连锁总店有限公司枫桥药店","苏州市高新区云锦苑二区28幢105室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9F1B04F2E053C0A884B57C68","6231","苏州联诚药房有限公司小石城店","苏州吴中经济开发区城南街道小石湖路8号120，121室","药店","无等级","一级及以下","吴中区","1","1"
